moca_id,moca_xp,wallet,week
5334,72.0,0x5e993c7f296d21ed2412960826f61c89a786e13f,7
5335,72.0,0x5e993c7f296d21ed2412960826f61c89a786e13f,7
5340,72.0,0x423902bfc4699e6c78b971c1aed54b39dfc675ac,7
5341,72.0,0x423902bfc4699e6c78b971c1aed54b39dfc675ac,7
5360,72.0,0xd1dfd0124330e14a10408982873585d255301d4a,7
5361,72.0,0xd1dfd0124330e14a10408982873585d255301d4a,7
5366,72.0,0x96fc7958f554c723b5b7535329bec55a91ebfda3,7
5367,72.0,0x96fc7958f554c723b5b7535329bec55a91ebfda3,7
5370,80.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5399,72.0,0xb2cba1e110ec3fe2f8a258cc67d606216c9f900e,7
5400,72.0,0xb2cba1e110ec3fe2f8a258cc67d606216c9f900e,7
5407,72.0,0x06d652917200b7a5516223e0dd3f38b8767e7299,7
5408,72.0,0x06d652917200b7a5516223e0dd3f38b8767e7299,7
5409,72.0,0xf99fed074278106fc330ce704ab5596a3d65ffc3,7
5410,72.0,0xf99fed074278106fc330ce704ab5596a3d65ffc3,7
5417,72.0,0x144174394c9ce81493788d3096a04c255c65b683,7
5418,72.0,0x144174394c9ce81493788d3096a04c255c65b683,7
5436,96.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
5444,72.0,0x0153186f3e40da59021dd51ee04a077bd47295c7,7
5445,72.0,0x0153186f3e40da59021dd51ee04a077bd47295c7,7
5450,72.0,0xef5b0873722b25851cd7b1b5ad8b15a50847e72c,7
5451,72.0,0xef5b0873722b25851cd7b1b5ad8b15a50847e72c,7
5453,72.0,0xb5f51b8706d5d8b430701a452525ad847aa33114,7
5454,72.0,0xb5f51b8706d5d8b430701a452525ad847aa33114,7
5458,76.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,7
5467,72.0,0xc337828780cc53b4c76041b3fddbf2f8f2a7cfd0,7
5468,72.0,0xc337828780cc53b4c76041b3fddbf2f8f2a7cfd0,7
5470,64.0,0xcc2c8d8f1866fc01e2d04cf69d5aa4bb15d3a7cf,7
5473,72.0,0xc564369c69c41f5b2ab9e29511413250de0e1656,7
5474,72.0,0xc564369c69c41f5b2ab9e29511413250de0e1656,7
5481,72.0,0x648909d5537d782761245be9b4fb3f10122d70ae,7
5482,72.0,0x648909d5537d782761245be9b4fb3f10122d70ae,7
5486,83.2,0xf6e08b16b96eca49dd098359dba9ea894ef4cf47,7
5493,72.0,0x442221f1391f19f8d6f80af0af1c89a84c95174b,7
5494,72.0,0x442221f1391f19f8d6f80af0af1c89a84c95174b,7
5529,80.0,0xdf087c9fe7f42e45b66fa22be028ad50e4c90234,7
5530,72.0,0x720ccbe5cbc04f0c6331162a77690fbf4d13533a,7
5531,76.0,0x3b0667ab576a6aceb3add15c98db84f51c20e370,7
5604,92.0,0x10ecb6312f28280cf42926e4a052fbbae34cf37d,7
5614,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
5615,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
5645,96.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
5646,106.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
5650,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5678,72.0,0xbf95a5d132a1730b724be6ca5cc50f840ba2cd50,7
5679,72.0,0xbf95a5d132a1730b724be6ca5cc50f840ba2cd50,7
