moca_id,tribe,moca_xp,wallet,week
1497,dreamer,56.8,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,5
5360,dreamer,56.0,0xd1dfd0124330e14a10408982873585d255301d4a,5
5361,dreamer,56.0,0xd1dfd0124330e14a10408982873585d255301d4a,5
4072,dreamer,40.0,0xd589286a2c8e633a7c1c3adbbc19e53c790932c6,5
3055,dreamer,56.0,0xd98e0e55c31aec33dca7065ba2fbe7cbcdf94829,5
1598,dreamer,70.4,0xdaf8313d766a62b5271a446b7e03d45ffb000490,5
3481,dreamer,70.4,0xdaf8313d766a62b5271a446b7e03d45ffb000490,5
5158,dreamer,70.4,0xdaf8313d766a62b5271a446b7e03d45ffb000490,5
3200,dreamer,42.4,0xdbb9d557191501fd2cadf5a9fd80845f162d20dd,5
3881,dreamer,58.4,0xdbb9d557191501fd2cadf5a9fd80845f162d20dd,5
3882,dreamer,58.4,0xdbb9d557191501fd2cadf5a9fd80845f162d20dd,5
4767,dreamer,70.4,0xdbd7d362da4ff94b22778c51ed6ff24c584c4899,5
3017,dreamer,70.4,0xdbd7d362da4ff94b22778c51ed6ff24c584c4899,5
4237,dreamer,56.0,0xe406ead934f79c3f96aa318fb8b3bcecd47f3a92,5
4610,dreamer,70.4,0xe46dd0d3163a96cabf7555401db4ad5e952b914b,5
5798,dreamer,70.4,0xe46dd0d3163a96cabf7555401db4ad5e952b914b,5
1290,dreamer,58.4,0x49a54b1030dd15fe2abf9573580febbc01e9ed4e,5
1408,dreamer,42.4,0x49a54b1030dd15fe2abf9573580febbc01e9ed4e,5
3283,dreamer,58.4,0x49a54b1030dd15fe2abf9573580febbc01e9ed4e,5
6381,dreamer,56.0,0xe9e83bf030b64692871bde79b0470d9e8894a450,5
4098,dreamer,58.4,0x19c47b6bf29cab375a11b0138dba57e0e484fbdc,5
1463,dreamer,56.0,0xebca4a15dfd8cb67da2823a322c8cf2ac86107a3,5
4887,dreamer,60.0,0xe488fbac4a5c9b35325343a1c56723450e427d69,5
1640,dreamer,41.6,0x7b2758ef11d152becab8c9aa3f0f7a43c1075ab9,5
4479,dreamer,17.6,0x7b2758ef11d152becab8c9aa3f0f7a43c1075ab9,5
3137,dreamer,42.4,0xf03186a1fd2b42046768dcdb5aa30604a97747d5,5
2499,dreamer,70.4,0x947a518695f63096650e7bfd421fd9be8b38be3a,5
2535,dreamer,56.0,0xf853d8eb5923aaa56aeac5bb99107455b5ec0ab8,5
6226,dreamer,40.0,0xf85d8b1db1f0820cdaa99db3dd75559960e322c1,5
5409,dreamer,56.0,0xf99fed074278106fc330ce704ab5596a3d65ffc3,5
5410,dreamer,56.0,0xf99fed074278106fc330ce704ab5596a3d65ffc3,5
2348,dreamer,56.0,0xf9f9f29f4c5b43f9566bcc91f9ccebfc7d40e099,5
2349,dreamer,56.0,0xf9f9f29f4c5b43f9566bcc91f9ccebfc7d40e099,5
4888,dreamer,70.4,0xfa261c49b440456944fbb019cdc95f2416883a99,5
