moca_id,moca_xp,wallet,week
6173,60.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
6349,44.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
1159,57.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
1317,53.6,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
1778,44.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
2741,36.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
3461,52.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
3533,36.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
4027,28.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
4140,28.8,0x24d074530bb9526a67369b67fcf1fa6cf6ef6845,6
7132,67.2,0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,6
1991,67.2,0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,6
2754,51.2,0x25c53e7da97cddb8f7943fba9f9ff569b84a261a,6
4885,64.0,0x2604e996cef68aa7c1842c3183be8e5f690775af,6
1419,64.0,0x2684da0d2e5c1d1dfeaa8048b4dd7400b4605bf7,6
2589,64.0,0x268e94649f4f2b7609d012494783d908f051fe74,6
2590,64.0,0x268e94649f4f2b7609d012494783d908f051fe74,6
7568,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7569,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7570,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7571,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7572,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7573,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7574,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7575,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7576,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
7577,80.0,0x26c445fe9835bc66ac54ce61616a4db12622e9c4,6
3370,64.0,0x27c5deca8324cc6e9332db95defa1a951f29452a,6
3485,56.0,0x28031c6b998392d83709871162f892eca9e2f880,6
2670,64.0,0x284a128d905d12505e013b3c078c71e66658afa2,6
4862,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5015,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5106,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5118,67.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5121,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5122,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5275,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5276,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
1693,51.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
3511,67.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
4388,83.2,0x2897220823965b28bcb9d7fb3a215be633e377b4,6
5091,67.2,0x07525e4ec167102d87d24a76195d6dc22e325635,6
5970,51.2,0x07525e4ec167102d87d24a76195d6dc22e325635,6
6001,51.2,0x07525e4ec167102d87d24a76195d6dc22e325635,6
3909,56.0,0x29ac926a6f26bf9ed425ca2a6966c55360e3af14,6
2707,64.0,0x29bcf1502a61d6abd0e7149efd2aa9a93f2feb25,6
1217,64.0,0xbc5e44596816cbe3d45318a3a124f8328c417cde,6
1218,80.0,0xbc5e44596816cbe3d45318a3a124f8328c417cde,6
6046,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
1949,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
2531,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
2532,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
2574,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
2809,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
2810,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
2916,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3015,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3016,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3041,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3042,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3087,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3088,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3142,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
3143,41.6,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
4520,83.2,0x2f7a721c59e23d27cf93abb1f3c018b8c3de91e2,6
6032,51.2,0x3082c1e9bc764b7fab74415e70e595faceddd16f,6
1659,67.2,0x3082c1e9bc764b7fab74415e70e595faceddd16f,6
1660,67.2,0x3082c1e9bc764b7fab74415e70e595faceddd16f,6
3540,51.2,0x3082c1e9bc764b7fab74415e70e595faceddd16f,6
1257,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
1983,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
1984,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
2268,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
2269,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
2276,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
2277,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
2418,80.0,0x30c00097b04ce867d554022be61182c1a8888888,6
1992,64.0,0x319ea9a4fd2a189002765316cdef8360c1f98ea2,6
6113,56.0,0x3224e07103c4ab558faee6aed27a63457a823196,6
993,64.0,0x327c86581e15d6a72207e655216938ef10c78999,6
2099,64.0,0x327c86581e15d6a72207e655216938ef10c78999,6
2561,64.0,0xbaad47fa2705cd8b3167bb2a551e71238c080cb8,6
2562,64.0,0xbaad47fa2705cd8b3167bb2a551e71238c080cb8,6
6022,67.2,0xa12aeb5bd0f8f5d8b3fb16e5aca6b70e71d66999,6
6023,67.2,0xa12aeb5bd0f8f5d8b3fb16e5aca6b70e71d66999,6
6709,67.2,0xa12aeb5bd0f8f5d8b3fb16e5aca6b70e71d66999,6
1445,67.2,0xa12aeb5bd0f8f5d8b3fb16e5aca6b70e71d66999,6
3995,35.2,0xa12aeb5bd0f8f5d8b3fb16e5aca6b70e71d66999,6
5840,48.0,0x34b695974be06dc569188b737f723d936af0a931,6
5963,67.2,0x34f3133a2207262f2a15ba6b9a0687ced5714188,6
1784,67.2,0x34f3133a2207262f2a15ba6b9a0687ced5714188,6
1785,67.2,0x34f3133a2207262f2a15ba6b9a0687ced5714188,6
4592,67.2,0x34f3133a2207262f2a15ba6b9a0687ced5714188,6
3249,51.2,0x3621f96aea9904da476727550ee205ca4c2f779c,6
3250,67.2,0x3621f96aea9904da476727550ee205ca4c2f779c,6
3679,51.2,0x3621f96aea9904da476727550ee205ca4c2f779c,6
4779,64.0,0x379d20d18dd21e72463f257804d586e6fcfdbf65,6
4780,64.0,0x379d20d18dd21e72463f257804d586e6fcfdbf65,6
3131,51.2,0x37e189b454e70611042ac5c51179fe7d795d5238,6
3579,67.2,0x37e189b454e70611042ac5c51179fe7d795d5238,6
3580,67.2,0x37e189b454e70611042ac5c51179fe7d795d5238,6
2764,32.0,0x37ff23267db26e232ec9e13d874eff9cbc07342a,6
2765,32.0,0x37ff23267db26e232ec9e13d874eff9cbc07342a,6
5193,64.0,0x38e4f745d85077976aab2b7d0c3da101024165b8,6
1626,48.0,0x392b0b4b2fb56f12512dfc8ad9f5c9643dfeab45,6
3263,64.0,0x3a2e70c82b6fd09bd07f33f323bf29f596c6c558,6
3264,64.0,0x3a2e70c82b6fd09bd07f33f323bf29f596c6c558,6
4241,64.0,0x3a521e9591b6145f747bb1dd7798105f2fade3b9,6
4242,64.0,0x3a521e9591b6145f747bb1dd7798105f2fade3b9,6
1214,56.0,0xf57f7876d07adf68b2d33a4e033d80cb3543d6df,6
4782,67.2,0x3b0667ab576a6aceb3add15c98db84f51c20e370,6
5531,67.2,0x3b0667ab576a6aceb3add15c98db84f51c20e370,6
3459,67.2,0x3b0667ab576a6aceb3add15c98db84f51c20e370,6
4621,48.0,0x3d4e27b8391809d572d44adedda01b4f4804361d,6
2256,64.0,0x3e06bd0bce5301af7a186d7f33478ad227df984a,6
2257,64.0,0x3e06bd0bce5301af7a186d7f33478ad227df984a,6
6260,64.0,0x3f0d25530dca5db3ed28f92297259d8519a87902,6
5239,64.0,0x3f3a0fcb36bef2ce4860ef4d4ab2b8958a5e96e3,6
5240,64.0,0x3f3a0fcb36bef2ce4860ef4d4ab2b8958a5e96e3,6
1657,48.0,0x3fcfbbdbaf2d42c3e36bb7eb621e9675abd4149b,6
5372,67.2,0x401cd38700507d5486bfe62aad07bb235c84948b,6
5373,67.2,0x401cd38700507d5486bfe62aad07bb235c84948b,6
3725,67.2,0x401cd38700507d5486bfe62aad07bb235c84948b,6
4719,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
5314,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
6385,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
6394,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
1392,51.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
3594,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
4013,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
4114,83.2,0x410a20d45edbb4415a5981be8d559676b8100e57,6
5340,64.0,0x423902bfc4699e6c78b971c1aed54b39dfc675ac,6
5341,64.0,0x423902bfc4699e6c78b971c1aed54b39dfc675ac,6
4946,48.8,0x42f79fb2d6f0ac25fab596408c1b3f8a6d596d8a,6
3056,64.0,0x43853aede65371186eac37a91e9e163724aeddcc,6
5493,64.0,0x442221f1391f19f8d6f80af0af1c89a84c95174b,6
5494,64.0,0x442221f1391f19f8d6f80af0af1c89a84c95174b,6
6220,64.0,0x47886f5343ebbc0678050383ce1caaa40861cce9,6
2312,67.2,0x47b6e4cefa215b4878d658d4d5b8a168ffe3e645,6
2459,51.2,0x47b6e4cefa215b4878d658d4d5b8a168ffe3e645,6
3326,67.2,0x47b6e4cefa215b4878d658d4d5b8a168ffe3e645,6
2708,67.2,0x4839460f05b2a8fc1b615e0523ebc46efba75420,6
3014,67.2,0x4839460f05b2a8fc1b615e0523ebc46efba75420,6
3220,67.2,0x4839460f05b2a8fc1b615e0523ebc46efba75420,6
3248,56.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,6
5988,64.0,0x4883622ba02edd8f9bbfae56994ae953590673e9,6
5989,64.0,0x4883622ba02edd8f9bbfae56994ae953590673e9,6
4825,67.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
6492,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
6558,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
6623,67.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
6778,51.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
1627,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
2092,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
3692,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
3780,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
3853,67.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
4050,83.2,0x49a456fe253d8a423b3d22a428085d9096f3fe61,6
2447,64.0,0x4be2ee779fbfdee5409ff3e28ab50d0d55101558,6
6400,67.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
1783,83.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
1945,83.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
2498,83.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
2503,83.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
2851,67.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
4559,83.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
4560,83.2,0x18f6de4643248aa65a090c1d3546ec7a9eb5cdc6,6
4547,64.0,0x4c1ad1644bd23876031573fa3bae26cd35e4ee41,6
4548,64.0,0x4c1ad1644bd23876031573fa3bae26cd35e4ee41,6
6351,64.0,0x4c339ba83562a1ab6e7ce1b9d2668197e2e35153,6
1953,64.0,0x4c7e8ef1265a9556cdab173877edce0931ca6984,6
1954,64.0,0x4c7e8ef1265a9556cdab173877edce0931ca6984,6
3977,64.0,0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,6
3978,64.0,0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,6
1664,64.0,0x4daf440bb1ec17628dad45ed45b726759a99271a,6
3013,32.0,0x4f57b97c74d7d53f1456a274fcbeaa69549fd77c,6
2518,16.0,0x515f569a8530b3bdb73fb8bd69f4bc845435e04a,6
5264,64.0,0x51c6f394372be78a6264f8fe784cde83c8a86530,6
5265,64.0,0x51c6f394372be78a6264f8fe784cde83c8a86530,6
1300,64.0,0x5307da2782c2641180abd2b92b647c4245ea65c7,6
1987,64.0,0x538b436d765cb508a1dd26b6f014b5eb3b29e8bf,6
1988,64.0,0x538b436d765cb508a1dd26b6f014b5eb3b29e8bf,6
6448,64.0,0x541e2a5a2edb8649da6865b3822f7d104d5e0280,6
1197,64.0,0xca8edf32dd9fcb9cdb3346accb24ebc03686fcfb,6
4685,48.0,0x5597c8da6c72c6c70425cc15513bf208e099ef30,6
1750,64.0,0x5597c8da6c72c6c70425cc15513bf208e099ef30,6
5915,67.2,0x55be9cb776a3d4722b9da3b833c247a82ce6d151,6
5916,67.2,0x55be9cb776a3d4722b9da3b833c247a82ce6d151,6
3358,51.2,0x55be9cb776a3d4722b9da3b833c247a82ce6d151,6
